learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
21000.0,2.319254747,-5.999928617125583E-13,21000.0,94.70952380952382,13.935702507252056,-91.22203098106745,-95.25483304042201,21000.0,-1.0,42.0,533.0,407380.35714285716,1162458.9007959582,-159.92857142857142,275.1820145194496,45.547619047619044,78.62544811798388,23.261904761904763,39.31986373435531,23.261904761904763,39.31986373435531,5.690476190476191,4.821132825273691,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,2.403851014,-6.218779764862523E-13,22000.0,94.26818181818182,13.8724364538343,-87.9284649776455,-90.19607843137261,22000.0,-1.0,42.0,559.0,414659.880952381,1196001.1242205992,-165.26190476190476,287.58413907923006,47.07142857142857,82.16888998177009,24.023809523809522,41.09150294649562,24.023809523809522,41.09150294649562,5.738095238095238,4.889309013025748,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,2.469817882,-6.389436524154411E-13,23000.0,93.88695652173912,14.067887697374326,-88.21954484605115,-88.97849462365596,23000.0,-1.0,42.0,586.0,416030.95238095237,1198186.7232319487,-167.92857142857144,290.98565825501527,47.83333333333332,83.1407612357608,24.4047619047619,41.577467821281914,24.4047619047619,41.577467821281914,5.80952380952381,4.870208565865433,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,2.521939207,-6.524274764685994E-13,24000.0,93.86250000000001,13.751472790214644,-88.60435339308552,-89.57528957528919,24000.0,-1.0,42.0,611.0,416509.7857142857,1198523.1576470358,-169.2619047619048,293.19061139626814,48.214285714285715,83.77074863892605,24.595238095238095,41.892463682105905,24.595238095238095,41.892463682105905,5.833333333333333,4.853546184915282,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.573412134,-6.657435594954424E-13,25000.0,93.876,13.354903566894011,-88.3148831488314,-89.71499380421317,25000.0,-1.0,42.0,639.0,417043.3333333333,1198976.8325186977,-170.92857142857144,296.0735235695435,48.690476190476204,84.59443794644557,24.83333333333334,42.3043079549201,24.83333333333334,42.3043079549201,5.880952380952382,4.849955398097057,0.0,0.0,0.0,0.0,1.0,0.0
26000.0,2.667286594,-6.900289494337307E-13,26000.0,93.72692307692307,12.80003596078331,-87.68699654775631,-88.99188876013883,26000.0,-1.0,42.0,660.0,423688.9523809524,1201752.925916503,-176.9285714285714,300.45342911373484,50.40476190476191,85.84587991699087,25.690476190476193,42.930169103788856,25.690476190476193,42.930169103788856,6.023809523809522,4.86645107950089,0.0,0.0,0.0,0.0,1.0,0.0
27000.0,2.746109782,-7.104205645413863E-13,27000.0,93.58888888888889,12.133496173162332,-89.18032786885266,-90.4290429042907,27000.0,-1.0,42.0,684.0,425870.9761904762,1202354.0779554588,-180.26190476190476,303.20202228585913,51.357142857142854,86.63121203674055,26.166666666666668,43.32290368546223,26.166666666666668,43.32290368546223,6.095238095238095,4.86304894730448,0.0,0.0,0.0,0.0,1.0,0.0
28000.0,2.805993306,-7.25912475027144E-13,28000.0,93.60000000000001,12.189364363771373,-89.62962962962978,-90.43570669500528,28000.0,-1.0,42.0,712.0,426484.59523809515,1202575.4025203488,-182.26190476190476,305.96875813125257,51.92857142857143,87.42171211506282,26.452380952380953,43.718167447006586,26.452380952380953,43.718167447006586,6.142857142857143,4.836706340372187,0.0,0.0,0.0,0.0,1.0,0.0
29000.0,2.870445911,-7.425864100352757E-13,29000.0,93.38275862068966,11.89172880219973,-92.86432160804019,-93.64278506559045,29000.0,-1.0,42.0,740.0,427702.0714285714,1203092.2790759916,-184.76190476190482,309.44425476334095,52.64285714285714,88.41471608791109,26.809523809523807,44.21468583706268,26.809523809523807,44.21468583706268,6.166666666666666,4.888596320390939,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.93657535,-7.596941431984305E-13,30000.0,93.29666666666667,11.92369640172611,-90.6161137440756,-90.97815764482404,30000.0,-1.0,42.0,764.0,428590.9523809524,1203339.1914307321,-186.92857142857142,311.1035740680415,53.26190476190476,88.88882053326834,27.119047619047617,44.45178389844186,27.119047619047617,44.45178389844186,6.2142857142857135,4.896667429627655,0.0,0.0,0.0,0.0,1.0,0.0
