fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
79,1984,207,0.10433467741935484,0.75,0.75,0.75,0.00655241935483871,1.0,0.06280193236714976,0.11818181818181818,0,0.2137404580152671
80,1280,117,0.09140625,0.75,0.75,0.75,0.00625,0.75,0.05128205128205128,0.096,0,0.24
81,1954,193,0.09877175025588536,0.75,0.75,0.75,0.01023541453428864,0.7,0.07253886010362694,0.13145539906103285,0,0.3169014084507043
82,1237,159,0.12853678253839934,0.8100000000000003,0.81,0.81,0.005658852061438965,1.0,0.0440251572327044,0.08433734939759036,0,0.196078431372549
83,1985,215,0.10831234256926953,0.75,0.75,0.75,0.005037783375314861,1.0,0.046511627906976744,0.08888888888888888,0,0.3216783216783216
84,1488,153,0.1028225806451613,0.75,0.75,0.75,0.0,,0.0,,0,0.1276595744680851
85,1669,117,0.0701018573996405,0.9900000000000001,0.99,0.99,0.0005991611743559018,1.0,0.008547008547008548,0.016949152542372885,0,0.0912364945978391
86,1572,160,0.10178117048346055,0.75,0.75,0.75,0.002544529262086514,1.0,0.025,0.04878048780487806,0,0.2734177215189872
87,1999,131,0.0655327663831916,0.8000000000000002,0.8,0.8,0.002001000500250125,1.0,0.030534351145038167,0.059259259259259255,0,0.1883561643835616
88,1695,169,0.09970501474926254,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.20919684129430025
89,1430,106,0.07412587412587412,0.7699999999999999,0.77,0.77,0.0,,0.0,,0,0.1349036402569593
90,1312,71,0.054115853658536585,0.7699999999999999,0.77,0.77,0.0,,0.0,,0,0.0547045951859956
91,1725,118,0.06840579710144927,0.76,0.76,0.76,0.0017391304347826088,0.6666666666666666,0.01694915254237288,0.03305785123966942,0,0.2098360655737705
92,877,18,0.020524515393386546,0.8,0.8,0.8,0.0,,0.0,,0,0.0172133369476822
93,1205,113,0.0937759336099585,0.8,0.8,0.8,0.0016597510373443983,1.0,0.017699115044247787,0.034782608695652174,0,0.16
94,1346,125,0.09286775631500743,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.0954907161803713
95,1851,121,0.06537007023230686,0.8,0.8,0.8,0.0,,0.0,,0,0.0909090909090909
