threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.875,2024,35,25,24,1,0.96,0.7142857142857143,0.6857142857142857
0.875,2025,35,29,29,0,1.0,0.8285714285714286,0.8285714285714286
0.9,2023,12,10,9,1,0.9,0.8333333333333334,0.75
0.9,2024,33,24,23,1,0.9583333333333334,0.7272727272727273,0.696969696969697
0.9,2025,29,24,24,0,1.0,0.8275862068965517,0.8275862068965517
0.9249999999999999,2023,12,10,9,1,0.9,0.8333333333333334,0.75
0.9249999999999999,2024,26,20,19,1,0.95,0.7692307692307693,0.7307692307692307
0.9249999999999999,2025,28,23,23,0,1.0,0.8214285714285714,0.8214285714285714
0.95,2023,12,10,9,1,0.9,0.8333333333333334,0.75
0.95,2024,26,20,19,1,0.95,0.7692307692307693,0.7307692307692307
0.95,2025,26,21,21,0,1.0,0.8076923076923077,0.8076923076923077
