fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
39,1684,153,0.09085510688836104,0.78,0.78,0.78,0.012470308788598575,1.0,0.13725490196078433,0.24137931034482762,0,0.1725352112676056
40,1269,124,0.09771473601260836,0.75,0.75,0.75,0.0031520882584712374,1.0,0.03225806451612903,0.0625,0,0.1546391752577319
41,1237,95,0.07679870654810024,0.79,0.79,0.79,0.002425222312045271,1.0,0.031578947368421054,0.061224489795918366,0,0.0697674418604651
42,1416,81,0.057203389830508475,0.8200000000000003,0.8200000000000001,0.8200000000000001,0.0,,0.0,,0,0.0603318250377073
43,1355,126,0.0929889298892989,0.7999999999999998,0.8,0.8,0.01992619926199262,0.6666666666666666,0.14285714285714285,0.23529411764705882,0,0.3163265306122449
44,1717,102,0.0594059405940594,0.9000000000000001,0.9,0.9,0.0017472335468841002,1.0,0.029411764705882353,0.05714285714285715,0,0.1181102362204724
45,1647,80,0.048573163327261686,0.75,0.75,0.75,0.0006071645415907711,1.0,0.0125,0.02469135802469136,0,0.0681818181818181
46,1435,130,0.09059233449477352,0.75,0.75,0.75,0.0,,0.0,,0,0.0688285903375248
47,877,18,0.020524515393386546,0.7699999999999997,0.77,0.77,0.0011402508551881414,1.0,0.05555555555555555,0.10526315789473684,0,0.0205831903945111
48,1057,88,0.08325449385052035,0.75,0.75,0.75,0.0,,0.0,,0,0.0223880597014925
49,1046,57,0.05449330783938815,0.75,0.75,0.75,0.0,,0.0,,0,0.0248243559718969
50,1591,242,0.15210559396605908,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.030798240100565682,0.7959183673469388,0.16115702479338842,0.26804123711340205,0,0.5244755244755245
51,1321,118,0.08932626797880394,0.7900000000000001,0.79,0.79,0.0,,0.0,,0,0.125
52,1425,112,0.07859649122807018,0.75,0.75,0.75,0.0,,0.0,,0,0.0804597701149425
53,1400,132,0.09428571428571429,0.77,0.77,0.77,0.002142857142857143,1.0,0.022727272727272728,0.044444444444444446,0,0.2094117647058823
54,1504,124,0.08244680851063829,0.7800000000000002,0.78,0.78,0.0006648936170212766,1.0,0.008064516129032258,0.016,0,0.1992409867172675
