fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
22,877,18,0.020524515393386546,0.8699999999999998,0.87,0.87,0.0011402508551881414,1.0,0.05555555555555555,0.10526315789473684,0,0.07237992481653656
23,1057,22,0.020813623462630087,0.9900000000000001,0.99,0.99,0.003784295175023652,1.0,0.18181818181818182,0.3076923076923077,0,0.0430839002267573
24,790,18,0.02278481012658228,0.99,0.99,0.99,0.0,,0.0,,0,0.0321637426900584
25,1274,195,0.15306122448979592,0.99,0.99,0.99,0.0,,0.0,,0,0.1886792452830188
26,1071,95,0.08870214752567694,0.75,0.75,0.75,0.0018674136321195146,1.0,0.021052631578947368,0.041237113402061855,0,0.3218390804597701
27,1274,85,0.06671899529042387,0.7999999999999998,0.8,0.8,0.0,,0.0,,0,0.0622347949080622
28,1079,98,0.09082483781278962,0.8699999999999999,0.87,0.87,0.0,,0.0,,0,0.0693877551020408
29,835,21,0.025149700598802394,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.1095890410958904
30,1322,102,0.07715582450832073,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.1365638766519823
31,1409,71,0.050390347764371894,0.75,0.75,0.75,0.0014194464158978,0.5,0.014084507042253521,0.027397260273972605,0,0.2098214285714285
32,1752,64,0.0365296803652968,0.8499999999999998,0.85,0.85,0.0,,0.0,,0,0.029585798816568
33,1529,100,0.06540222367560497,0.99,0.99,0.99,0.0,,0.0,,0,0.07349898941861861
34,1557,161,0.10340398201669879,0.92,0.92,0.92,0.005780346820809248,0.8888888888888888,0.049689440993788817,0.09411764705882353,0,0.3506493506493506
35,1649,184,0.11158277744087326,0.75,0.75,0.75,0.018192844147968467,0.9333333333333333,0.15217391304347827,0.2616822429906542,0,0.1945288753799392
36,1205,93,0.07717842323651453,0.7800000000000001,0.78,0.78,0.007468879668049793,0.7777777777777778,0.07526881720430108,0.1372549019607843,0,0.1208053691275167
37,1562,157,0.10051216389244558,0.75,0.75,0.75,0.0,,0.0,,0,0.15625
38,981,133,0.13557594291539246,0.8300000000000002,0.8300000000000001,0.8300000000000001,0.0061162079510703364,0.8333333333333334,0.03759398496240601,0.07194244604316546,0,0.2169014084507042
39,1684,153,0.09085510688836104,0.9900000000000002,0.99,0.99,0.0005938242280285036,1.0,0.006535947712418301,0.012987012987012988,0,0.1042128603104212
40,1269,124,0.09771473601260836,0.88,0.88,0.88,0.0015760441292356187,1.0,0.016129032258064516,0.031746031746031744,0,0.1155778894472361
41,1237,95,0.07679870654810024,0.87,0.87,0.87,0.0,,0.0,,0,0.0992063492063492
42,1416,81,0.057203389830508475,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0806201550387596
43,1355,126,0.0929889298892989,0.8800000000000001,0.88,0.88,0.00959409594095941,0.5384615384615384,0.05555555555555555,0.10071942446043165,0,0.3888888888888889
44,1717,102,0.0594059405940594,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0851063829787234
45,1647,80,0.048573163327261686,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.1
46,1435,130,0.09059233449477352,0.8100000000000004,0.81,0.81,0.0,,0.0,,0,0.1183800623052959
47,877,18,0.020524515393386546,0.8,0.8,0.8,0.0,,0.0,,0,0.0314173509460906
48,1057,88,0.08325449385052035,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.0,,0.0,,0,0.0361794500723589
49,1046,57,0.05449330783938815,0.7699999999999999,0.77,0.77,0.0,,0.0,,0,0.0375670840787119
50,1591,242,0.15210559396605908,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.03268384663733501,0.8461538461538461,0.18181818181818182,0.2993197278911565,0,0.4337349397590361
51,1321,118,0.08932626797880394,0.7900000000000001,0.79,0.79,0.0,,0.0,,0,0.1712328767123287
52,1425,112,0.07859649122807018,0.75,0.75,0.75,0.0,,0.0,,0,0.0664857530529172
53,1400,132,0.09428571428571429,0.75,0.75,0.75,0.0,,0.0,,0,0.2100313479623824
54,1504,124,0.08244680851063829,0.8200000000000002,0.8200000000000001,0.8200000000000001,0.0006648936170212766,1.0,0.008064516129032258,0.016,0,0.3396226415094339
55,2189,116,0.05299223389675651,0.75,0.75,0.75,0.00045682960255824577,1.0,0.008620689655172414,0.017094017094017096,0,0.0734094616639478
56,1924,148,0.07692307692307693,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.15359477124183
57,1906,227,0.11909758656873033,0.99,0.99,0.99,0.0005246589716684155,1.0,0.004405286343612335,0.008771929824561405,0,0.3316062176165803
58,1984,207,0.10433467741935484,0.7599999999999999,0.76,0.76,0.004032258064516129,1.0,0.03864734299516908,0.07441860465116279,0,0.1764705882352941
59,1280,117,0.09140625,0.8499999999999999,0.85,0.85,0.003125,0.75,0.02564102564102564,0.049586776859504134,0,0.231591784338896
60,1954,193,0.09877175025588536,0.75,0.75,0.75,0.0,,0.0,,0,0.2717391304347826
61,1237,159,0.12853678253839934,0.7999999999999999,0.8,0.8,0.00889248181083266,1.0,0.06918238993710692,0.12941176470588237,0,0.1727574750830564
62,1985,215,0.10831234256926953,0.8000000000000002,0.8,0.8,0.007052896725440806,0.9285714285714286,0.06046511627906977,0.11353711790393013,0,0.2611111111111111
63,1488,153,0.1028225806451613,0.75,0.75,0.75,0.0,,0.0,,0,0.1554524361948956
64,1669,117,0.0701018573996405,0.9900000000000001,0.99,0.99,0.0005991611743559018,1.0,0.008547008547008548,0.016949152542372885,0,0.1455026455026455
65,1572,160,0.10178117048346055,0.7799999999999999,0.78,0.78,0.009541984732824428,0.6,0.05625,0.10285714285714287,0,0.2552427599568776
66,1999,131,0.0655327663831916,0.75,0.75,0.75,0.0025012506253126563,1.0,0.03816793893129771,0.07352941176470588,0,0.1975308641975308
67,1695,169,0.09970501474926254,0.8,0.8,0.8,0.0,,0.0,,0,0.2365853658536584
68,1430,106,0.07412587412587412,0.76,0.76,0.76,0.0,,0.0,,0,0.1792828685258964
69,1312,71,0.054115853658536585,0.8499999999999999,0.85,0.85,0.0,,0.0,,0,0.0485232067510548
70,1725,118,0.06840579710144927,0.76,0.76,0.76,0.0005797101449275362,1.0,0.00847457627118644,0.01680672268907563,0,0.2001953125
71,877,18,0.020524515393386546,0.75,0.75,0.75,0.002280501710376283,1.0,0.1111111111111111,0.19999999999999998,0,0.0171652060548996
72,1205,113,0.0937759336099585,0.7800000000000001,0.78,0.78,0.0016597510373443983,1.0,0.017699115044247787,0.034782608695652174,0,0.165079365079365
73,1346,125,0.09286775631500743,0.8100000000000002,0.81,0.81,0.0,,0.0,,0,0.0714285714285714
74,1851,121,0.06537007023230686,0.75,0.75,0.75,0.0,,0.0,,0,0.1122807017543859
