threshold,net_benefit_model,net_benefit_all,net_benefit_none,protocol,score_type
0.34,-0.07768359712251383,-0.4015316980904518,0.0,ml_pretrain,raw_proba
0.35000000000000003,-0.08057004394430983,-0.42309372421492025,0.0,ml_pretrain,raw_proba
0.36000000000000004,-0.08326639324370241,-0.4453295636557784,0.0,ml_pretrain,raw_proba
0.37,-0.085707814164835,-0.46827130276142565,0.0,ml_pretrain,raw_proba
0.38,-0.08811212898841853,-0.491953097967255,0.0,ml_pretrain,raw_proba
0.39,-0.09029291452860203,-0.5164113454749151,0.0,ml_pretrain,raw_proba
0.4,-0.09208044135967255,-0.541684867899497,0.0,ml_pretrain,raw_proba
0.41000000000000003,-0.09418210446561591,-0.5678151198977935,0.0,ml_pretrain,raw_proba
0.42000000000000004,-0.0962524707650543,-0.5948464150684452,0.0,ml_pretrain,raw_proba
0.43,-0.09807905678869794,-0.6228261767363125,0.0,ml_pretrain,raw_proba
0.44,-0.09992788844897761,-0.6518052156066039,0.0,ml_pretrain,raw_proba
0.45,-0.1021581146611482,-0.681838037708542,0.0,ml_pretrain,raw_proba
0.46,-0.1040114618331383,-0.7129831865549966,0.0,ml_pretrain,raw_proba
0.47000000000000003,-0.10542941630592358,-0.7453036240371663,0.0,ml_pretrain,raw_proba
0.48000000000000004,-0.10698665989643033,-0.7788671552686504,0.0,ml_pretrain,raw_proba
0.49,-0.10814853728706936,-0.8137469034111727,0.0,ml_pretrain,raw_proba
0.5,-0.10973159248653108,-0.8500218414793963,0.0,ml_pretrain,raw_proba
0.01,0.06507633241604022,0.06564553460636555,0.0,ml_pretrain,calibrated_proba
0.02,0.05620342589299953,0.05611130536765499,0.0,ml_pretrain,calibrated_proba
0.03,0.05070175447375044,0.04638049408278545,0.0,ml_pretrain,calibrated_proba
0.04,0.0467516866475756,0.036446957562814464,0.0,ml_pretrain,calibrated_proba
0.05,0.04386024518657222,0.02630429395821251,0.0,ml_pretrain,calibrated_proba
0.060000000000000005,0.041084080917775864,0.015945829000321148,0.0,ml_pretrain,calibrated_proba
0.06999999999999999,0.03828255515560684,0.005364601355163326,0.0,ml_pretrain,calibrated_proba
0.08,0.03608465630796697,-0.005446652977932731,0.0,ml_pretrain,calibrated_proba
0.09,0.03395397981623289,-0.016495517296371554,0.0,ml_pretrain,calibrated_proba
0.09999999999999999,0.03255189373715802,-0.0277899119329979,0.0,ml_pretrain,calibrated_proba
0.11,0.031042277578208044,-0.03933811319067203,0.0,ml_pretrain,calibrated_proba
0.12,0.029659846536029613,-0.05114877356783874,0.0,ml_pretrain,calibrated_proba
0.13,0.028071684683795072,-0.06323094337896336,0.0,ml_pretrain,calibrated_proba
0.14,0.026955658974929145,-0.07559409388336992,0.0,ml_pretrain,calibrated_proba
0.15000000000000002,0.025739255562439507,-0.08824814204670371,0.0,ml_pretrain,calibrated_proba
0.16,0.024347355794232462,-0.1012034770710692,0.0,ml_pretrain,calibrated_proba
0.17,0.023425527572601725,-0.11447098884300981,0.0,ml_pretrain,calibrated_proba
0.18000000000000002,0.02243291587893309,-0.1280620984630465,0.0,ml_pretrain,calibrated_proba
0.19,0.02136186567580054,-0.14198879103666434,0.0,ml_pretrain,calibrated_proba
0.2,0.02035140513517449,-0.15626365092462263,0.0,ml_pretrain,calibrated_proba
0.21000000000000002,0.01951233598154871,-0.17089989967050395,0.0,ml_pretrain,calibrated_proba
0.22,0.018537006684363866,-0.18591143684576678,0.0,ml_pretrain,calibrated_proba
0.23,0.0178082753047564,-0.20131288407753,0.0,ml_pretrain,calibrated_proba
0.24000000000000002,0.01715335273095129,-0.21711963255223438,0.0,ml_pretrain,calibrated_proba
0.25,0.0166415894125451,-0.23334789431959746,0.0,ml_pretrain,calibrated_proba
0.26,0.015886429554341996,-0.2500147577563488,0.0,ml_pretrain,calibrated_proba
0.27,0.015329992506743597,-0.2671382475886276,0.0,ml_pretrain,calibrated_proba
0.28,0.014636487674394775,-0.2847373899162474,0.0,ml_pretrain,calibrated_proba
0.29000000000000004,0.01390786108682381,-0.3028322827319692,0.0,ml_pretrain,calibrated_proba
0.3,0.013404427926584892,-0.32144417248528306,0.0,ml_pretrain,calibrated_proba
0.31,0.012917634761224445,-0.34059553730391035,0.0,ml_pretrain,calibrated_proba
0.32,0.012237509671635482,-0.36031017755837963,0.0,ml_pretrain,calibrated_proba
0.33,0.011841486640476209,-0.3806133145368629,0.0,ml_pretrain,calibrated_proba
0.34,0.011256083624185355,-0.4015316980904518,0.0,ml_pretrain,calibrated_proba
0.35000000000000003,0.01092297984983516,-0.42309372421492025,0.0,ml_pretrain,calibrated_proba
0.36000000000000004,0.01043598019705868,-0.4453295636557784,0.0,ml_pretrain,calibrated_proba
0.37,0.010002396014141875,-0.46827130276142565,0.0,ml_pretrain,calibrated_proba
0.38,0.009197846226590865,-0.491953097967255,0.0,ml_pretrain,calibrated_proba
0.39,0.008624877962225778,-0.5164113454749151,0.0,ml_pretrain,calibrated_proba
0.4,0.008202688928796779,-0.541684867899497,0.0,ml_pretrain,calibrated_proba
0.41000000000000003,0.007892548147916586,-0.5678151198977935,0.0,ml_pretrain,calibrated_proba
0.42000000000000004,0.007503761588118235,-0.5948464150684452,0.0,ml_pretrain,calibrated_proba
0.43,0.007437853966080566,-0.6228261767363125,0.0,ml_pretrain,calibrated_proba
0.44,0.007064158479000977,-0.6518052156066039,0.0,ml_pretrain,calibrated_proba
0.45,0.006598332987693761,-0.681838037708542,0.0,ml_pretrain,calibrated_proba
0.46,0.006304727287108494,-0.7129831865549966,0.0,ml_pretrain,calibrated_proba
0.47000000000000003,0.006181184458390836,-0.7453036240371663,0.0,ml_pretrain,calibrated_proba
0.48000000000000004,0.006055876851392066,-0.7788671552686504,0.0,ml_pretrain,calibrated_proba
0.49,0.005376715555415973,-0.8137469034111727,0.0,ml_pretrain,calibrated_proba
0.5,0.005076930544095521,-0.8500218414793963,0.0,ml_pretrain,calibrated_proba
0.01,0.05690238151315558,0.05758688986035915,0.0,ml_racewise,raw_proba
0.02,0.04956076429548502,0.04797042955281179,0.0,ml_racewise,raw_proba
0.03,0.04318796320647032,0.03815569171315006,0.0,ml_racewise,raw_proba
0.04,0.03736156118109192,0.02813648016849537,0.0,ml_racewise,raw_proba
