learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
28000.0,2.750528773,-7.115637606734202E-13,28000.0,93.70714285714286,16.658820068223623,-86.4550264550268,-87.24760892667392,28000.0,-1.0,42.0,710.0,685506.619047619,2440227.418621219,-257.26190476190476,550.5575470917623,73.35714285714285,157.30377965604214,37.166666666666664,78.65761454050875,37.166666666666664,78.65761454050875,6.523809523809524,4.840066998317251,0.0,0.0,0.0,0.0,1.0,0.0
29000.0,2.834104155,-7.33184771767507E-13,29000.0,93.66551724137932,16.10309267342817,-84.62311557788928,-85.36831483350149,29000.0,-1.0,42.0,738.0,730667.4523809523,2719079.4165280545,-268.59523809523813,603.7237722232767,76.59523809523807,172.49405214543393,38.78571428571428,86.25247559947671,38.78571428571428,86.25247559947671,6.619047619047618,4.793045678451844,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,2.924539462,-7.565804503651128E-13,30000.0,93.52333333333334,15.544347541399514,-84.17061611374393,-84.52041785375101,30000.0,-1.0,42.0,761.0,775321.9761904762,2993946.841332679,-277.92857142857144,654.8601933407616,79.26190476190477,187.10438713212545,40.11904761904762,93.55739138089346,40.11904761904762,93.55739138089346,6.619047619047618,4.793045678451844,0.0,0.0,0.0,0.0,1.0,0.0
31000.0,3.019604986,-7.811739694120155E-13,31000.0,93.50645161290323,15.038816952797093,-83.16651501364845,-83.33333333333297,31000.0,-1.0,42.0,786.0,822086.3333333334,3250716.638378432,-290.42857142857144,703.5490914227747,82.83333333333336,201.0154607167182,41.90476190476192,100.51278514085259,41.90476190476192,100.51278514085259,6.666666666666666,4.806837947852057,0.0,0.0,0.0,0.0,1.0,0.0
32000.0,3.124754872,-8.08376320120361E-13,32000.0,93.44375000000001,14.585430815967488,-81.64502164502137,-81.17443868739177,32000.0,-1.0,42.0,810.0,856988.9999999999,3457446.2019730625,-301.7619047619047,744.3101834887549,86.07142857142858,212.66146151229083,43.523809523809526,106.335694416714,43.523809523809526,106.335694416714,6.761904761904761,4.822758667136496,0.0,0.0,0.0,0.0,1.0,0.0
33000.0,3.219085688,-8.327797696822218E-13,33000.0,93.39393939393939,14.442396934426155,-78.8351107465135,-77.81402936378458,33000.0,-1.0,42.0,833.0,906016.8095238096,3762479.2286015297,-312.2619047619049,794.9854135653364,89.07142857142858,227.14005487719845,45.02380952380953,113.57483577676408,45.02380952380953,113.57483577676408,6.785714285714287,4.816312293809264,0.0,0.0,0.0,0.0,1.0,0.0
34000.0,3.316500753,-8.579811166661479E-13,34000.0,93.32058823529412,14.18899818139222,-77.28337236533939,-76.4568764568766,34000.0,-1.0,42.0,856.0,961418.7142857142,4109848.606925833,-322.09523809523813,843.4385720696084,91.8809523809524,240.9837766405633,46.42857142857142,120.4965626181405,46.42857142857142,120.4965626181405,6.833333333333335,4.883604559742215,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,3.399103326,-8.793504613762099E-13,35000.0,93.19428571428571,14.06815338553225,-77.89395070948449,-76.83741648106917,35000.0,-1.0,42.0,879.0,1007431.4761904761,4399628.907130947,-332.26190476190476,901.1299427026646,94.78571428571428,257.4669797170101,47.88095238095239,128.73800249683745,47.88095238095239,128.73800249683745,6.833333333333335,4.883604559742215,0.0,0.0,0.0,0.0,1.0,0.0
36000.0,3.502135737,-9.060050197876988E-13,36000.0,92.99722222222222,14.071918252017014,-78.92122072391797,-77.91107974594237,36000.0,-1.0,42.0,907.0,1058909.1904761903,4723619.357330735,-344.0952380952381,959.7679549213155,98.16666666666669,274.2206621403928,49.57142857142858,137.1147183676186,49.57142857142858,137.1147183676186,6.904761904761905,5.030684014052667,0.0,0.0,0.0,0.0,1.0,0.0
37000.0,3.596893844,-9.305190098368458E-13,37000.0,92.69459459459459,13.777980580315804,-82.26567768037756,-80.44058744993346,37000.0,-1.0,42.0,930.0,1109690.8571428573,5043965.4162729,-356.4285714285715,1027.5471656816287,101.69047619047618,293.58611053203566,51.333333333333336,146.79729954761274,51.333333333333336,146.79729954761274,6.904761904761905,5.030684014052667,0.0,0.0,0.0,0.0,1.0,0.0
38000.0,3.679505398,-9.518906779380307E-13,38000.0,92.58684210526316,13.390965782724242,-82.56642903434887,-80.69275176395128,38000.0,-1.0,42.0,946.0,1143464.3095238095,5255905.752308222,-365.5952380952381,1071.326236653721,104.30952380952381,306.09439705274707,52.642857142857146,153.05137371652592,52.642857142857146,153.05137371652592,6.92857142857143,5.0189536230556335,0.0,0.0,0.0,0.0,1.0,0.0
39000.0,3.76479602,-9.739554228468073E-13,39000.0,92.51282051282051,13.058837454656022,-80.80495356037143,-78.92156862745084,39000.0,-1.0,42.0,965.0,1184103.5714285718,5513218.079056763,-375.0,1119.7235939414995,107.0,319.92102684042845,54.0,159.96051342021423,54.0,159.96051342021423,6.9523809523809526,5.021671964072354,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.861537589,-9.989825359338687E-13,40000.0,92.49000000000001,12.887961485285535,-79.5576808129108,-77.85671995263475,40000.0,-1.0,42.0,988.0,1237821.333333333,5854763.083501565,-385.0952380952381,1178.7159985944982,109.88095238095238,336.7771357152,55.42857142857143,168.39256441164176,55.42857142857143,168.39256441164176,6.9523809523809526,5.021671964072354,0.0,0.0,0.0,0.0,1.0,0.0
41000.0,3.951680517,-1.0223025758750736E-12,41000.0,92.5048780487805,12.70317040899878,-80.23460410557158,-78.66279069767415,41000.0,-1.0,42.0,1013.0,1304567.9761904764,6281382.946881047,-392.9285714285714,1220.8843534625287,112.11904761904762,348.82522022136743,56.54761904761905,174.41654687403113,56.54761904761905,174.41654687403113,6.976190476190476,5.0291253918287175,0.0,0.0,0.0,0.0,1.0,0.0
42000.0,4.043696832,-1.0461072623729705E-12,42000.0,92.54285714285714,12.710316020985344,-79.48424068767918,-78.15699658703102,42000.0,-1.0,42.0,1037.0,1366772.7857142857,6678775.786952105,-401.92857142857144,1271.541745051127,114.69047619047618,363.29874074793594,57.83333333333333,181.65323661851926,57.83333333333333,181.65323661851926,7.023809523809524,5.0145548898503165,0.0,0.0,0.0,0.0,1.0,0.0
43000.0,4.12240868,-1.066470073742999E-12,43000.0,92.52093023255814,12.742203279432584,-80.16806722689087,-78.96494156928229,43000.0,-1.0,42.0,1056.0,1416945.8095238095,6998308.008184575,-410.2619047619048,1318.2755931477172,117.07142857142857,376.6512518301598,59.02380952380952,188.32943219007484,59.02380952380952,188.32943219007484,7.023809523809524,5.0145548898503165,0.0,0.0,0.0,0.0,1.0,0.0
44000.0,4.390623317,-1.13585739215422E-12,44000.0,92.36136363636363,12.855086324460732,-80.60182697474461,-79.3489861259337,44000.0,-1.0,42.0,1085.0,1506338.4047619046,7312535.275553616,-432.26190476190476,1359.7471619264425,123.35714285714286,388.50029484425966,62.16666666666666,194.2540349163971,62.16666666666666,194.2540349163971,7.380952380952381,4.873784431076527,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,4.495298775,-1.1629370079996685E-12,45000.0,92.36666666666666,12.626056309009156,-80.31496062992133,-79.37336814621412,45000.0,-1.0,42.0,1107.0,1572976.2857142857,7731509.656646632,-444.0952380952381,1414.2833194878772,126.73809523809527,404.08204066318916,63.857142857142854,202.04485995822827,63.857142857142854,202.04485995822827,7.428571428571428,4.839587047203144,0.0,0.0,0.0,0.0,1.0,0.0
