threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.525,2023,60,36,33,3,0.9166666666666666,0.6,0.55
0.525,2024,270,175,161,14,0.92,0.6481481481481481,0.5962962962962963
0.525,2025,677,395,375,20,0.9493670886075949,0.5834564254062038,0.5539143279172821
0.5499999999999999,2022,14,4,2,2,0.5,0.2857142857142857,0.14285714285714285
0.5499999999999999,2023,60,36,33,3,0.9166666666666666,0.6,0.55
0.5499999999999999,2024,216,140,131,9,0.9357142857142857,0.6481481481481481,0.6064814814814815
0.5499999999999999,2025,548,333,316,17,0.948948948948949,0.6076642335766423,0.5766423357664233
0.575,2022,14,4,2,2,0.5,0.2857142857142857,0.14285714285714285
0.575,2023,58,36,33,3,0.9166666666666666,0.6206896551724138,0.5689655172413793
0.575,2024,191,123,116,7,0.943089430894309,0.643979057591623,0.6073298429319371
0.575,2025,448,285,270,15,0.9473684210526315,0.6361607142857143,0.6026785714285714
0.6,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.6,2023,58,36,33,3,0.9166666666666666,0.6206896551724138,0.5689655172413793
0.6,2024,140,91,86,5,0.945054945054945,0.65,0.6142857142857143
0.6,2025,399,260,246,14,0.9461538461538461,0.6516290726817042,0.6165413533834586
0.625,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.625,2023,52,34,31,3,0.9117647058823529,0.6538461538461539,0.5961538461538461
0.625,2024,127,80,75,5,0.9375,0.6299212598425197,0.5905511811023622
0.625,2025,347,230,218,12,0.9478260869565217,0.6628242074927954,0.6282420749279539
0.65,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.65,2023,51,33,30,3,0.9090909090909091,0.6470588235294118,0.5882352941176471
0.65,2024,101,68,65,3,0.9558823529411765,0.6732673267326733,0.6435643564356436
0.65,2025,286,188,179,9,0.9521276595744681,0.6573426573426573,0.6258741258741258
0.675,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.675,2023,35,25,22,3,0.88,0.7142857142857143,0.6285714285714286
0.675,2024,96,64,61,3,0.953125,0.6666666666666666,0.6354166666666666
0.675,2025,234,155,150,5,0.967741935483871,0.6623931623931624,0.6410256410256411
0.7,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.7,2023,35,25,22,3,0.88,0.7142857142857143,0.6285714285714286
0.7,2024,95,63,60,3,0.9523809523809523,0.6631578947368421,0.631578947368421
0.7,2025,127,87,85,2,0.9770114942528736,0.6850393700787402,0.6692913385826772
0.725,2022,13,4,2,2,0.5,0.3076923076923077,0.15384615384615385
0.725,2023,34,24,21,3,0.875,0.7058823529411765,0.6176470588235294
0.725,2024,77,57,54,3,0.9473684210526315,0.7402597402597403,0.7012987012987013
0.725,2025,116,78,76,2,0.9743589743589743,0.6724137931034483,0.6551724137931034
0.75,2022,12,3,2,1,0.6666666666666666,0.25,0.16666666666666666
0.75,2023,34,24,21,3,0.875,0.7058823529411765,0.6176470588235294
0.75,2024,75,56,53,3,0.9464285714285714,0.7466666666666667,0.7066666666666667
0.75,2025,96,72,70,2,0.9722222222222222,0.75,0.7291666666666666
0.775,2022,12,3,2,1,0.6666666666666666,0.25,0.16666666666666666
0.775,2023,33,23,21,2,0.9130434782608695,0.696969696969697,0.6363636363636364
0.775,2024,72,53,50,3,0.9433962264150944,0.7361111111111112,0.6944444444444444
0.775,2025,74,56,54,2,0.9642857142857143,0.7567567567567568,0.7297297297297297
0.7999999999999999,2022,12,3,2,1,0.6666666666666666,0.25,0.16666666666666666
0.7999999999999999,2023,33,23,21,2,0.9130434782608695,0.696969696969697,0.6363636363636364
0.7999999999999999,2024,66,52,49,3,0.9423076923076923,0.7878787878787878,0.7424242424242424
0.7999999999999999,2025,70,53,53,0,1.0,0.7571428571428571,0.7571428571428571
0.825,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.825,2023,32,23,21,2,0.9130434782608695,0.71875,0.65625
0.825,2024,61,49,46,3,0.9387755102040817,0.8032786885245902,0.7540983606557377
0.825,2025,60,47,47,0,1.0,0.7833333333333333,0.7833333333333333
0.85,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.85,2023,32,23,21,2,0.9130434782608695,0.71875,0.65625
0.85,2024,29,22,22,0,1.0,0.7586206896551724,0.7586206896551724
0.85,2025,57,44,44,0,1.0,0.7719298245614035,0.7719298245614035
0.875,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.875,2023,30,21,19,2,0.9047619047619048,0.7,0.6333333333333333
0.875,2024,29,22,22,0,1.0,0.7586206896551724,0.7586206896551724
0.875,2025,55,42,42,0,1.0,0.7636363636363637,0.7636363636363637
0.9,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.9,2023,27,20,19,1,0.95,0.7407407407407407,0.7037037037037037
0.9,2024,29,22,22,0,1.0,0.7586206896551724,0.7586206896551724
0.9,2025,52,40,40,0,1.0,0.7692307692307693,0.7692307692307693
0.9249999999999999,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.9249999999999999,2023,27,20,19,1,0.95,0.7407407407407407,0.7037037037037037
0.9249999999999999,2024,26,19,19,0,1.0,0.7307692307692307,0.7307692307692307
0.9249999999999999,2025,50,38,38,0,1.0,0.76,0.76
0.95,2022,11,2,1,1,0.5,0.18181818181818182,0.09090909090909091
0.95,2023,27,20,19,1,0.95,0.7407407407407407,0.7037037037037037
0.95,2024,26,19,19,0,1.0,0.7307692307692307,0.7307692307692307
0.95,2025,50,38,38,0,1.0,0.76,0.76
