threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.39999999999999997,2022,59,32,29,3,0.90625,0.5423728813559322,0.4915254237288136
0.39999999999999997,2023,563,259,248,11,0.9575289575289575,0.46003552397868563,0.4404973357015986
0.39999999999999997,2024,1487,626,584,42,0.9329073482428115,0.4209818426361802,0.39273705447209145
0.39999999999999997,2025,1716,714,663,51,0.9285714285714286,0.4160839160839161,0.38636363636363635
0.42499999999999993,2022,51,27,24,3,0.8888888888888888,0.5294117647058824,0.47058823529411764
0.42499999999999993,2023,419,210,202,8,0.9619047619047619,0.5011933174224343,0.4821002386634845
0.42499999999999993,2024,1142,538,508,30,0.9442379182156134,0.4711033274956217,0.4448336252189142
0.42499999999999993,2025,1429,636,588,48,0.9245283018867925,0.4450664800559832,0.41147655703289016
0.44999999999999996,2022,48,26,23,3,0.8846153846153846,0.5416666666666666,0.4791666666666667
0.44999999999999996,2023,400,202,195,7,0.9653465346534653,0.505,0.4875
0.44999999999999996,2024,1060,514,485,29,0.943579766536965,0.4849056603773585,0.45754716981132076
0.44999999999999996,2025,1369,617,572,45,0.9270664505672609,0.45069393718042366,0.4178232286340394
0.475,2022,46,25,23,2,0.92,0.5434782608695652,0.5
0.475,2023,378,192,185,7,0.9635416666666666,0.5079365079365079,0.4894179894179894
0.475,2024,1012,500,471,29,0.942,0.49407114624505927,0.4654150197628458
0.475,2025,1340,607,564,43,0.929159802306425,0.45298507462686566,0.4208955223880597
0.49999999999999994,2022,33,18,16,2,0.8888888888888888,0.5454545454545454,0.48484848484848486
0.49999999999999994,2023,369,190,183,7,0.9631578947368421,0.5149051490514905,0.4959349593495935
0.49999999999999994,2024,989,490,464,26,0.9469387755102041,0.4954499494438827,0.4691607684529828
0.49999999999999994,2025,1243,572,531,41,0.9283216783216783,0.46017699115044247,0.42719227674979887
0.525,2022,31,16,14,2,0.875,0.5161290322580645,0.45161290322580644
0.525,2023,320,166,160,6,0.963855421686747,0.51875,0.5
0.525,2024,901,457,433,24,0.9474835886214442,0.5072142064372919,0.48057713651498335
0.525,2025,1184,552,512,40,0.927536231884058,0.46621621621621623,0.43243243243243246
0.5499999999999999,2022,31,16,14,2,0.875,0.5161290322580645,0.45161290322580644
0.5499999999999999,2023,316,165,159,6,0.9636363636363636,0.5221518987341772,0.5031645569620253
0.5499999999999999,2024,894,455,433,22,0.9516483516483516,0.5089485458612976,0.4843400447427293
0.5499999999999999,2025,1181,552,512,40,0.927536231884058,0.4674005080440305,0.43353090601185434
0.575,2022,25,13,11,2,0.8461538461538461,0.52,0.44
0.575,2023,271,145,140,5,0.9655172413793104,0.5350553505535055,0.5166051660516605
0.575,2024,760,397,379,18,0.9546599496221663,0.5223684210526316,0.4986842105263158
0.575,2025,1052,509,475,34,0.9332023575638507,0.4838403041825095,0.4515209125475285
0.6,2022,16,9,8,1,0.8888888888888888,0.5625,0.5
0.6,2023,213,122,118,4,0.9672131147540983,0.5727699530516432,0.5539906103286385
0.6,2024,634,347,331,16,0.9538904899135446,0.5473186119873817,0.5220820189274448
0.6,2025,855,448,419,29,0.9352678571428571,0.5239766081871345,0.49005847953216375
0.625,2022,14,9,8,1,0.8888888888888888,0.6428571428571429,0.5714285714285714
0.625,2023,184,109,107,2,0.981651376146789,0.592391304347826,0.5815217391304348
0.625,2024,580,326,312,14,0.9570552147239264,0.5620689655172414,0.5379310344827586
0.625,2025,804,424,397,27,0.9363207547169812,0.527363184079602,0.4937810945273632
0.65,2022,11,7,7,0,1.0,0.6363636363636364,0.6363636363636364
0.65,2023,148,89,87,2,0.9775280898876404,0.6013513513513513,0.5878378378378378
0.65,2024,485,280,268,12,0.9571428571428572,0.5773195876288659,0.5525773195876289
0.65,2025,718,385,365,20,0.948051948051948,0.5362116991643454,0.5083565459610028
0.675,2022,11,7,7,0,1.0,0.6363636363636364,0.6363636363636364
0.675,2023,141,84,82,2,0.9761904761904762,0.5957446808510638,0.5815602836879432
0.675,2024,448,263,252,11,0.9581749049429658,0.5870535714285714,0.5625
0.675,2025,696,372,353,19,0.9489247311827957,0.5344827586206896,0.507183908045977
0.7,2022,11,7,7,0,1.0,0.6363636363636364,0.6363636363636364
0.7,2023,139,83,81,2,0.9759036144578314,0.5971223021582733,0.5827338129496403
0.7,2024,442,260,249,11,0.9576923076923077,0.5882352941176471,0.5633484162895928
0.7,2025,669,360,342,18,0.95,0.5381165919282511,0.5112107623318386
0.725,2022,8,5,5,0,1.0,0.625,0.625
0.725,2023,119,74,74,0,1.0,0.6218487394957983,0.6218487394957983
0.725,2024,385,229,219,10,0.9563318777292577,0.5948051948051948,0.5688311688311688
0.725,2025,560,317,301,16,0.9495268138801262,0.5660714285714286,0.5375
0.75,2022,7,5,5,0,1.0,0.7142857142857143,0.7142857142857143
0.75,2023,86,57,57,0,1.0,0.6627906976744186,0.6627906976744186
0.75,2024,358,217,207,10,0.9539170506912442,0.6061452513966481,0.5782122905027933
0.75,2025,396,243,232,11,0.9547325102880658,0.6136363636363636,0.5858585858585859
0.775,2022,6,4,4,0,1.0,0.6666666666666666,0.6666666666666666
0.775,2023,61,41,41,0,1.0,0.6721311475409836,0.6721311475409836
0.775,2024,273,172,165,7,0.9593023255813954,0.63003663003663,0.6043956043956044
0.775,2025,357,221,210,11,0.9502262443438914,0.6190476190476191,0.5882352941176471
0.7999999999999999,2022,4,2,2,0,1.0,0.5,0.5
0.7999999999999999,2023,49,34,34,0,1.0,0.6938775510204082,0.6938775510204082
0.7999999999999999,2024,197,130,124,6,0.9538461538461539,0.6598984771573604,0.6294416243654822
0.7999999999999999,2025,297,185,176,9,0.9513513513513514,0.622895622895623,0.5925925925925926
0.825,2022,3,1,1,0,1.0,0.3333333333333333,0.3333333333333333
0.825,2023,36,24,24,0,1.0,0.6666666666666666,0.6666666666666666
0.825,2024,144,94,90,4,0.9574468085106383,0.6527777777777778,0.625
0.825,2025,222,138,133,5,0.9637681159420289,0.6216216216216216,0.5990990990990991
0.85,2022,3,1,1,0,1.0,0.3333333333333333,0.3333333333333333
0.85,2023,36,24,24,0,1.0,0.6666666666666666,0.6666666666666666
0.85,2024,141,92,88,4,0.9565217391304348,0.6524822695035462,0.624113475177305
0.85,2025,215,132,127,5,0.9621212121212122,0.6139534883720931,0.5906976744186047
0.875,2022,3,1,1,0,1.0,0.3333333333333333,0.3333333333333333
0.875,2023,36,24,24,0,1.0,0.6666666666666666,0.6666666666666666
0.875,2024,141,92,88,4,0.9565217391304348,0.6524822695035462,0.624113475177305
0.875,2025,213,132,127,5,0.9621212121212122,0.6197183098591549,0.596244131455399
0.9,2022,3,1,1,0,1.0,0.3333333333333333,0.3333333333333333
0.9,2023,36,24,24,0,1.0,0.6666666666666666,0.6666666666666666
0.9,2024,133,86,82,4,0.9534883720930233,0.6466165413533834,0.6165413533834586
0.9,2025,198,121,116,5,0.9586776859504132,0.6111111111111112,0.5858585858585859
0.9249999999999999,2022,3,1,1,0,1.0,0.3333333333333333,0.3333333333333333
0.9249999999999999,2023,36,24,24,0,1.0,0.6666666666666666,0.6666666666666666
0.9249999999999999,2024,127,82,78,4,0.9512195121951219,0.6456692913385826,0.6141732283464567
0.9249999999999999,2025,195,120,115,5,0.9583333333333334,0.6153846153846154,0.5897435897435898
0.95,2022,2,1,1,0,1.0,0.5,0.5
0.95,2023,29,19,19,0,1.0,0.6551724137931034,0.6551724137931034
0.95,2024,109,69,66,3,0.9565217391304348,0.6330275229357798,0.6055045871559633
0.95,2025,134,91,89,2,0.978021978021978,0.6791044776119403,0.664179104477612
