threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.825,2024,157,106,102,4,0.9622641509433962,0.6751592356687898,0.6496815286624203
0.825,2025,454,267,255,12,0.9550561797752809,0.5881057268722467,0.5616740088105727
0.85,2023,63,38,37,1,0.9736842105263158,0.6031746031746031,0.5873015873015873
0.85,2024,110,79,77,2,0.9746835443037974,0.7181818181818181,0.7
0.85,2025,311,206,198,8,0.9611650485436893,0.662379421221865,0.6366559485530546
0.875,2023,62,37,36,1,0.972972972972973,0.5967741935483871,0.5806451612903226
0.875,2024,103,75,73,2,0.9733333333333334,0.7281553398058253,0.7087378640776699
0.875,2025,281,186,180,6,0.967741935483871,0.6619217081850534,0.6405693950177936
0.9,2023,62,37,36,1,0.972972972972973,0.5967741935483871,0.5806451612903226
0.9,2024,101,73,71,2,0.9726027397260274,0.7227722772277227,0.7029702970297029
0.9,2025,256,169,164,5,0.9704142011834319,0.66015625,0.640625
0.9249999999999999,2023,56,34,34,0,1.0,0.6071428571428571,0.6071428571428571
0.9249999999999999,2024,83,59,58,1,0.9830508474576272,0.7108433734939759,0.6987951807228916
0.9249999999999999,2025,205,142,138,4,0.971830985915493,0.6926829268292682,0.6731707317073171
0.95,2023,56,34,34,0,1.0,0.6071428571428571,0.6071428571428571
0.95,2024,77,55,54,1,0.9818181818181818,0.7142857142857143,0.7012987012987013
0.95,2025,193,136,132,4,0.9705882352941176,0.7046632124352331,0.6839378238341969
