threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.5499999999999999,1969,959,1010,902,57,0.940563086548488,0.48704926358557643,0.4581005586592179,1,0.22564432731658246,1.4165435745937962,969,0.9594059405940594,157,139,98,532,11,23,7
0.575,1737,890,847,838,52,0.9415730337078652,0.51237766263673,0.48244099021301096,1,0.22665427447595965,1.3146233382570163,810,0.9563164108618654,134,108,71,482,10,20,7
0.6,1636,851,785,801,50,0.9412455934195064,0.5201711491442543,0.4896088019559902,1,0.2263268341876009,1.257016248153619,748,0.9528662420382166,120,98,65,450,10,20,7
0.625,1482,799,683,751,48,0.9399249061326659,0.5391363022941971,0.5067476383265856,1,0.22500614690076037,1.1802067946824224,651,0.9531478770131772,105,79,44,408,6,19,7
0.65,1390,759,631,713,46,0.9393939393939394,0.5460431654676259,0.5129496402877698,1,0.22447518016203394,1.121122599704579,601,0.9524564183835182,93,76,41,380,6,17,7
0.675,1239,703,536,660,43,0.9388335704125178,0.5673930589184827,0.5326876513317191,1,0.2239148111806123,1.0384047267355982,512,0.9552238805970149,74,57,30,344,4,13,7
0.7,1141,663,478,622,41,0.9381598793363499,0.5810692375109553,0.5451358457493427,1,0.2232411201044444,0.9793205317577548,455,0.9518828451882845,68,47,25,311,4,13,6
0.725,1057,616,441,576,40,0.935064935064935,0.5827814569536424,0.5449385052034059,1,0.22014617583302953,0.9098966026587888,419,0.9501133786848073,62,40,22,292,4,12,6
0.75,995,586,409,552,34,0.9419795221843004,0.5889447236180905,0.5547738693467337,1,0.22706076295239486,0.8655834564254062,391,0.9559902200488998,60,37,17,274,3,11,4
0.775,769,472,297,452,20,0.9576271186440678,0.6137841352405722,0.58777633289987,1,0.2427083594121623,0.6971935007385525,283,0.9528619528619529,42,28,9,202,3,7,4
0.7999999999999999,705,434,271,416,18,0.9585253456221198,0.6156028368794326,0.5900709219858156,1,0.24360658639021426,0.6410635155096012,259,0.955719557195572,38,28,8,184,3,7,2
0.825,675,411,264,394,17,0.9586374695863747,0.6088888888888889,0.5837037037037037,1,0.24371871035446924,0.6070901033973413,252,0.9545454545454546,37,28,8,178,3,7,2
0.85,484,323,161,312,11,0.9659442724458205,0.6673553719008265,0.6446280991735537,1,0.251025513213915,0.4771048744460857,151,0.937888198757764,18,8,3,121,3,5,2
0.875,446,298,148,289,9,0.9697986577181208,0.6681614349775785,0.647982062780269,1,0.2548798984862153,0.4401772525849335,138,0.9324324324324325,17,5,3,113,3,5,2
0.9,419,279,140,271,8,0.9713261648745519,0.665871121718377,0.6467780429594272,1,0.2564074056426464,0.4121122599704579,132,0.9428571428571428,16,5,3,108,3,3,2
0.9249999999999999,344,235,109,230,5,0.9787234042553191,0.6831395348837209,0.6686046511627907,1,0.2638046450234136,0.34711964549483015,102,0.9357798165137615,11,3,3,85,2,3,2
0.95,326,225,101,220,5,0.9777777777777777,0.6901840490797546,0.6748466257668712,1,0.26285901854587224,0.33234859675036926,94,0.9306930693069307,11,3,2,78,2,3,2
